Mon  7 Jun 21:37:50 CEST 2021	65.2	0x0	1500398464
Mon  7 Jun 21:37:56 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:38:01 CEST 2021	65.2	0x0	1500345728
Mon  7 Jun 21:38:06 CEST 2021	65.7	0x0	1500398464
Mon  7 Jun 21:38:11 CEST 2021	65.2	0x0	1500398464
Mon  7 Jun 21:38:16 CEST 2021	64.7	0x0	1500398464
Mon  7 Jun 21:38:21 CEST 2021	65.2	0x0	1500345728
Mon  7 Jun 21:38:26 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:38:32 CEST 2021	64.7	0x0	1500398464
Mon  7 Jun 21:38:37 CEST 2021	65.2	0x0	1500345728
Mon  7 Jun 21:38:42 CEST 2021	65.2	0x0	1500345728
Mon  7 Jun 21:38:47 CEST 2021	64.2	0x0	1500345728
Mon  7 Jun 21:38:52 CEST 2021	65.2	0x0	1500345728
Mon  7 Jun 21:38:57 CEST 2021	65.2	0x0	1500398464
Mon  7 Jun 21:39:03 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:39:08 CEST 2021	66.2	0x0	1500345728
Mon  7 Jun 21:39:13 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:39:18 CEST 2021	64.7	0x0	1500345728
Mon  7 Jun 21:39:23 CEST 2021	66.2	0x0	1500398464
Mon  7 Jun 21:39:28 CEST 2021	62.8	0x0	1500345728
Mon  7 Jun 21:39:33 CEST 2021	59.9	0x0	600117184
Mon  7 Jun 21:39:38 CEST 2021	59.4	0x0	600117184
Mon  7 Jun 21:39:43 CEST 2021	58.9	0x0	1500345728
Mon  7 Jun 21:39:48 CEST 2021	58.9	0x0	800191424
Mon  7 Jun 21:39:53 CEST 2021	57.9	0x0	600117184
Mon  7 Jun 21:39:59 CEST 2021	58.9	0x0	1500345728
Mon  7 Jun 21:40:04 CEST 2021	57.9	0x0	600169920
Mon  7 Jun 21:40:09 CEST 2021	57.9	0x0	600117184
Mon  7 Jun 21:40:14 CEST 2021	59.4	0x0	1500398464
Mon  7 Jun 21:40:19 CEST 2021	58.4	0x0	600169920
Mon  7 Jun 21:40:24 CEST 2021	57.9	0x0	800191424
Mon  7 Jun 21:40:29 CEST 2021	56.9	0x0	1500398464
Mon  7 Jun 21:40:34 CEST 2021	57.4	0x0	600117184
Mon  7 Jun 21:40:39 CEST 2021	56.4	0x0	700154304
Mon  7 Jun 21:40:44 CEST 2021	56.4	0x0	1500398464
Mon  7 Jun 21:40:49 CEST 2021	56.9	0x0	600169920
Mon  7 Jun 21:40:54 CEST 2021	57.9	0x0	600169920
Mon  7 Jun 21:40:59 CEST 2021	56.9	0x0	1500345728
Mon  7 Jun 21:41:04 CEST 2021	57.4	0x0	600117184
Mon  7 Jun 21:41:09 CEST 2021	56.4	0x0	700154304
Mon  7 Jun 21:41:14 CEST 2021	57.4	0x0	1500345728
Mon  7 Jun 21:41:19 CEST 2021	57.4	0x0	600169920
Mon  7 Jun 21:41:24 CEST 2021	56.9	0x0	800191424
Mon  7 Jun 21:41:29 CEST 2021	57.4	0x0	1500398464
Mon  7 Jun 21:41:34 CEST 2021	56.4	0x0	600169920
Mon  7 Jun 21:41:39 CEST 2021	56.4	0x0	800191424
Mon  7 Jun 21:41:44 CEST 2021	56.4	0x0	1500345728
Mon  7 Jun 21:41:49 CEST 2021	56.4	0x0	600169920
Mon  7 Jun 21:41:54 CEST 2021	56.4	0x0	600117184
Mon  7 Jun 21:41:59 CEST 2021	56.4	0x0	1500345728
Mon  7 Jun 21:42:04 CEST 2021	55.5	0x0	600169920
Mon  7 Jun 21:42:09 CEST 2021	56.0	0x0	700207040
Mon  7 Jun 21:42:14 CEST 2021	56.9	0x0	1500345728
Mon  7 Jun 21:42:20 CEST 2021	56.0	0x0	600169920
Mon  7 Jun 21:42:25 CEST 2021	55.5	0x0	700154304
Mon  7 Jun 21:42:30 CEST 2021	57.4	0x0	1500398464
Mon  7 Jun 21:42:35 CEST 2021	55.5	0x0	600169920
Mon  7 Jun 21:42:40 CEST 2021	56.4	0x0	600169920
Mon  7 Jun 21:42:45 CEST 2021	54.5	0x0	1500398464
Mon  7 Jun 21:42:50 CEST 2021	56.0	0x0	600117184
Mon  7 Jun 21:42:55 CEST 2021	55.5	0x0	600117184
Mon  7 Jun 21:43:00 CEST 2021	55.5	0x0	1500398464
Mon  7 Jun 21:43:05 CEST 2021	55.5	0x0	600169920
Mon  7 Jun 21:43:10 CEST 2021	56.4	0x0	600169920
Mon  7 Jun 21:43:15 CEST 2021	55.5	0x0	1500398464
Mon  7 Jun 21:43:20 CEST 2021	54.5	0x0	600169920
Mon  7 Jun 21:43:25 CEST 2021	55.0	0x0	600117184
Mon  7 Jun 21:43:30 CEST 2021	54.5	0x0	1500398464
Mon  7 Jun 21:43:35 CEST 2021	54.0	0x0	600117184
Mon  7 Jun 21:43:40 CEST 2021	55.0	0x0	600117184
Mon  7 Jun 21:43:45 CEST 2021	54.5	0x0	1500345728
Mon  7 Jun 21:43:50 CEST 2021	54.5	0x0	600169920
Mon  7 Jun 21:43:55 CEST 2021	54.0	0x0	600169920
Mon  7 Jun 21:44:00 CEST 2021	55.5	0x0	1500398464
Mon  7 Jun 21:44:05 CEST 2021	55.5	0x0	600169920
Mon  7 Jun 21:44:10 CEST 2021	54.5	0x0	600169920
Mon  7 Jun 21:44:15 CEST 2021	54.5	0x0	1500398464
Mon  7 Jun 21:44:20 CEST 2021	54.5	0x0	600117184
Mon  7 Jun 21:44:25 CEST 2021	53.5	0x0	600117184
